trip_id,passenger_id,entry_station,exit_station,trip_datetime,fare
546,1652,2,1,2024-02-28 18:46:00,51.77
547,1895,3,1,2024-03-18 09:55:00,36.53
548,1948,4,6,2024-02-27 21:32:00,30.66
549,385,1,6,2024-01-03 17:55:00,12.29
550,1654,6,8,2024-01-30 21:25:00,46.96
551,1627,2,6,2024-02-24 21:42:00,52.86
552,1854,2,7,2024-02-07 12:45:00,17.16
553,1066,10,9,2024-01-05 10:31:00,49.84
554,618,9,8,2024-01-22 20:07:00,34.11
555,1108,4,3,2024-03-25 08:06:00,31.74
556,1466,1,3,2024-02-11 18:49:00,24.02
557,1473,5,8,2024-03-26 09:42:00,16.79
558,1095,8,2,2024-03-29 16:55:00,21.19
559,1180,10,2,2024-03-23 16:24:00,55.51
560,1522,7,9,2024-02-25 13:14:00,22.95
561,596,2,6,2024-03-16 12:47:00,57.1
562,1174,6,3,2024-02-10 18:36:00,46.85
563,637,1,10,2024-03-09 12:54:00,29.41
564,868,6,3,2024-03-07 13:06:00,29.77
565,1103,8,6,2024-01-19 15:53:00,20.95
566,1393,8,3,2024-03-17 15:09:00,47.35
567,1740,1,10,2024-02-10 15:32:00,59.52
568,253,5,10,2024-03-02 12:31:00,24.57
569,1980,7,1,2024-02-12 10:52:00,45.84
570,1737,4,1,2024-01-23 21:46:00,29.59
571,1670,3,1,2024-03-11 18:21:00,31.12
572,970,6,7,2024-02-20 08:33:00,46.34
573,579,4,9,2024-02-20 09:08:00,26.17
574,1621,10,1,2024-03-31 15:29:00,42.73
575,1183,3,8,2024-03-30 21:18:00,54.86
576,430,4,1,2024-02-16 09:43:00,49.27
577,1759,3,7,2024-02-24 11:59:00,12.82
578,729,8,3,2024-01-07 09:32:00,42.5
579,1216,7,3,2024-03-21 18:15:00,11.7
580,494,7,8,2024-02-08 11:41:00,47.26
581,1589,2,8,2024-03-24 18:17:00,41.62
582,912,6,1,2024-01-16 09:05:00,16.1
583,1314,9,4,2024-01-03 21:17:00,44.69
584,194,10,3,2024-02-19 21:41:00,45.14
585,612,10,3,2024-01-13 16:04:00,45.69
586,1766,9,3,2024-02-21 06:25:00,37.8
587,1099,9,8,2024-01-09 22:53:00,39.24
588,1462,2,4,2024-03-25 09:11:00,53.1
589,1424,3,1,2024-03-12 20:51:00,25.71
590,81,3,10,2024-01-27 11:05:00,38.12
591,1744,1,2,2024-01-16 22:19:00,28.18
592,1115,3,7,2024-03-25 06:15:00,25.03
593,1938,9,5,2024-03-25 20:08:00,38.85
594,1424,6,9,2024-02-15 22:13:00,44.4
595,1358,1,4,2024-01-05 12:09:00,24.99
596,1706,4,3,2024-03-18 12:37:00,27.95
597,264,10,7,2024-01-10 14:16:00,29.09
598,1851,3,7,2024-02-28 08:16:00,43.83
599,1926,3,9,2024-01-27 08:40:00,46.63
600,1297,4,6,2024-03-13 22:38:00,18.2
601,1683,3,6,2024-02-25 18:01:00,58.2
602,507,2,5,2024-01-16 09:43:00,37.42
603,136,6,2,2024-02-16 16:49:00,23.66
604,1780,4,5,2024-01-02 09:24:00,58.97
605,456,7,2,2024-01-16 11:33:00,46.42
606,628,10,8,2024-01-13 22:22:00,45.02
607,1773,5,9,2024-02-04 09:57:00,12.4
608,652,7,3,2024-02-14 18:30:00,39.62
609,531,1,9,2024-01-20 10:09:00,28.94
610,1507,5,1,2024-03-22 17:45:00,48.88
611,1389,10,7,2024-03-31 20:11:00,31.95
612,725,8,9,2024-02-06 14:27:00,36.03
613,1472,4,5,2024-03-22 08:19:00,30.33
614,641,2,4,2024-01-12 11:36:00,12.87
615,1523,5,9,2024-03-04 06:27:00,43.85
616,1910,3,8,2024-03-04 22:43:00,59.9
617,1819,9,2,2024-02-21 06:39:00,19.51
618,1703,1,7,2024-03-30 17:15:00,59.71
619,1355,9,10,2024-01-06 20:10:00,43.73
620,1807,9,4,2024-01-23 08:23:00,51.97
621,1053,6,1,2024-02-24 21:24:00,18.52
622,1987,2,6,2024-03-27 13:53:00,36.96
623,1570,2,5,2024-02-08 21:18:00,23.24
624,5,10,7,2024-01-28 15:59:00,56.66
625,1317,9,1,2024-02-29 21:03:00,27.79
626,1261,8,6,2024-02-08 17:06:00,10.26
627,1824,3,7,2024-02-15 06:06:00,31.54
628,405,2,9,2024-03-06 10:26:00,16.19
629,999,1,3,2024-03-25 14:14:00,33.53
630,767,5,6,2024-02-24 11:34:00,50.58
631,223,8,3,2024-01-18 17:47:00,31.7
632,736,4,2,2024-01-25 15:02:00,16.68
633,863,6,1,2024-01-21 12:30:00,57.98
634,545,2,7,2024-03-03 21:51:00,44.09
635,261,6,7,2024-03-05 18:08:00,15.49
636,221,1,3,2024-01-20 17:32:00,10.68
637,1402,4,1,2024-03-27 16:27:00,58.82
638,1511,1,7,2024-03-02 15:18:00,34.3
639,1559,7,4,2024-03-20 10:46:00,35.56
640,511,5,2,2024-02-03 13:42:00,51.03
641,407,8,2,2024-03-30 22:39:00,19.06
642,1751,10,3,2024-01-30 09:08:00,30.06
643,561,4,3,2024-02-24 06:39:00,19.98
644,1771,1,7,2024-02-22 22:19:00,45.01
645,474,4,6,2024-02-24 21:03:00,35.49
646,1319,1,5,2024-01-15 14:23:00,24.03
647,719,7,4,2024-02-10 07:11:00,12.04
648,107,6,4,2024-02-06 21:17:00,55.42
649,207,7,3,2024-02-02 21:23:00,26.71
650,229,2,1,2024-03-28 10:21:00,28.03
651,1659,6,10,2024-03-08 17:15:00,42.51
652,431,10,7,2024-01-12 09:08:00,41.48
653,1233,2,1,2024-03-16 12:12:00,45.23
654,1896,2,9,2024-03-20 16:19:00,46.27
655,1559,4,9,2024-01-20 07:08:00,19.59
656,1128,5,9,2024-02-14 17:28:00,41.49
657,241,7,2,2024-03-02 19:33:00,56.57
658,1032,1,3,2024-03-17 14:44:00,58.37
659,594,1,10,2024-01-08 12:47:00,50.73
660,1014,9,2,2024-01-22 20:48:00,35.46
661,1152,7,10,2024-02-04 12:11:00,10.18
662,1172,4,10,2024-03-30 06:56:00,56.43
663,1051,8,9,2024-03-31 22:16:00,25.17
664,452,5,9,2024-01-16 11:14:00,12.28
665,488,5,1,2024-03-22 10:56:00,23.89
666,273,5,1,2024-03-23 13:52:00,20.5
667,238,1,6,2024-03-21 17:20:00,14.16
668,1445,9,5,2024-01-18 19:57:00,40.57
669,665,1,6,2024-01-29 14:11:00,22.8
670,33,9,10,2024-01-14 18:41:00,22.87
671,1283,10,9,2024-01-27 20:14:00,26.21
672,418,10,7,2024-01-20 20:14:00,46.49
673,889,6,3,2024-03-02 08:31:00,19.08
674,379,3,4,2024-03-13 21:46:00,19.02
675,578,1,5,2024-01-21 11:52:00,29.71
676,1245,4,2,2024-01-19 08:27:00,22.26
677,1862,7,2,2024-03-08 10:46:00,47.52
678,25,10,2,2024-02-18 18:01:00,15.5
679,28,1,3,2024-02-01 08:17:00,17.13
680,1285,10,1,2024-01-02 09:34:00,46.81
681,694,2,4,2024-01-18 21:48:00,38.14
682,910,3,5,2024-02-12 21:09:00,22.19
683,1114,5,9,2024-01-16 06:52:00,12.23
684,1116,5,2,2024-03-06 19:09:00,10.06
685,460,1,4,2024-02-24 18:09:00,27.67
686,588,4,7,2024-03-28 09:31:00,18.48
687,226,4,2,2024-02-06 17:04:00,40.78
688,243,6,2,2024-01-06 10:11:00,31.43
689,686,10,3,2024-03-27 19:09:00,54.66
690,1408,5,10,2024-02-06 17:56:00,15.2
691,1877,8,6,2024-02-03 08:50:00,10.11
692,1911,3,6,2024-01-19 18:28:00,46.07
693,1609,8,2,2024-01-15 19:46:00,23.92
694,186,6,3,2024-01-24 18:22:00,25.97
695,869,8,7,2024-03-18 16:08:00,50.11
696,1340,4,7,2024-02-23 21:34:00,36.69
697,1091,9,4,2024-02-19 08:37:00,45.75
698,1080,10,4,2024-03-30 08:15:00,28.09
699,417,1,6,2024-03-12 21:08:00,56.05
700,123,6,3,2024-02-07 20:09:00,51.76
701,1130,7,4,2024-01-27 13:03:00,47.35
702,241,3,7,2024-01-04 19:23:00,12.7
703,218,10,2,2024-03-02 11:01:00,17.34
704,290,2,4,2024-01-10 06:36:00,51.55
705,853,3,8,2024-01-18 22:44:00,57.44
706,963,7,6,2024-02-26 06:18:00,15.56
707,123,1,10,2024-01-23 22:10:00,10.54
708,1706,7,8,2024-03-11 14:58:00,38.6
709,627,4,7,2024-01-21 14:05:00,36.08
710,1948,3,4,2024-02-21 07:14:00,29.61
711,1685,9,10,2024-01-10 20:30:00,25.66
712,1315,7,3,2024-01-07 17:41:00,31.21
713,553,2,6,2024-03-18 16:01:00,21.98
714,334,9,2,2024-01-09 12:38:00,10.55
715,1864,5,4,2024-03-11 12:40:00,56.46
716,493,5,2,2024-03-13 07:36:00,59.32
717,991,1,6,2024-01-12 15:00:00,59.03
718,1540,5,7,2024-03-05 12:20:00,47.59
719,1487,6,3,2024-03-30 09:21:00,30.36
720,1519,9,2,2024-03-05 10:01:00,39.36
721,783,8,10,2024-01-05 15:10:00,17.58
722,949,2,4,2024-01-28 10:49:00,45.93
723,1974,9,10,2024-03-24 22:59:00,48.43
724,917,3,6,2024-02-07 17:39:00,52.8
725,883,1,7,2024-01-31 12:39:00,40.34
726,1963,3,10,2024-03-21 21:06:00,50.24
727,293,5,9,2024-01-12 21:06:00,32.74
728,348,5,3,2024-01-09 14:36:00,28.17
729,183,2,3,2024-03-31 20:16:00,59.31
730,525,8,3,2024-01-16 21:02:00,28.17
731,588,7,10,2024-03-28 10:28:00,28.34
732,1731,10,6,2024-02-17 08:43:00,30.66
733,922,5,1,2024-03-20 07:47:00,49.53
734,1434,9,1,2024-01-20 09:18:00,28.79
735,1168,7,2,2024-01-29 18:55:00,33.11
736,192,6,8,2024-02-29 20:06:00,14.29
737,1499,2,7,2024-02-25 12:25:00,26.44
738,650,6,10,2024-03-03 12:44:00,47.06
739,235,5,8,2024-01-05 10:30:00,17.28
740,438,6,10,2024-01-05 18:03:00,56.82
741,741,7,8,2024-01-28 07:13:00,53.4
742,1952,7,5,2024-02-02 11:05:00,17.09
743,561,7,2,2024-02-08 20:55:00,30.99
744,439,5,3,2024-01-07 08:57:00,55.08
745,701,5,3,2024-01-26 17:26:00,34.08
746,1097,3,7,2024-02-15 18:52:00,10.5
747,1604,10,4,2024-01-10 10:20:00,43.2
748,1687,6,1,2024-01-20 20:59:00,17.37
749,1771,6,2,2024-03-27 19:16:00,36.03
750,8,8,3,2024-03-22 20:40:00,58.47
751,200,1,4,2024-01-25 19:44:00,37.3
752,341,10,7,2024-01-28 17:13:00,57.62
753,1991,10,1,2024-02-17 17:01:00,25.1
754,629,9,2,2024-03-30 21:41:00,59.95
755,848,7,6,2024-02-15 19:33:00,58.7
756,688,2,3,2024-02-28 19:23:00,18.84
757,1219,3,9,2024-02-25 18:18:00,52.25
758,1411,7,5,2024-03-30 09:05:00,50.3
759,213,2,1,2024-03-19 19:06:00,34.82
760,1540,10,9,2024-01-13 20:32:00,39.06
761,67,5,7,2024-01-28 13:49:00,32.73
762,781,2,4,2024-03-01 09:22:00,58.38
763,1872,8,7,2024-03-23 18:00:00,56.98
764,1602,4,9,2024-02-06 14:56:00,42.93
765,630,7,4,2024-01-01 19:02:00,10.78
766,315,6,9,2024-03-17 16:21:00,18.52
767,1172,7,4,2024-03-12 18:12:00,40.81
768,806,1,10,2024-02-24 10:40:00,29.52
769,1492,3,7,2024-02-10 22:10:00,31.87
770,204,3,9,2024-01-16 18:53:00,48.11
771,1878,5,9,2024-01-21 16:13:00,14.66
772,53,7,1,2024-03-21 10:01:00,40.9
773,1114,2,10,2024-02-18 06:47:00,46.71
774,930,6,3,2024-01-31 13:19:00,19.69
775,1722,4,7,2024-02-03 07:17:00,14.15
776,295,1,10,2024-01-14 09:29:00,56.36
777,252,2,3,2024-02-06 14:57:00,19.03
778,159,8,6,2024-01-27 18:06:00,34.55
779,45,7,2,2024-03-03 08:13:00,44.37
780,769,6,8,2024-01-21 11:19:00,10.51
781,366,10,1,2024-01-16 16:22:00,34.2
782,1258,10,9,2024-01-01 11:33:00,47.08
783,1898,2,4,2024-03-18 06:34:00,11.15
784,1049,3,4,2024-02-16 09:57:00,20.85
785,671,3,4,2024-01-11 10:17:00,23.68
786,409,2,6,2024-03-31 15:29:00,47.26
787,1016,7,9,2024-02-21 12:16:00,18.65
788,1408,5,7,2024-01-14 15:10:00,49.7
789,1954,8,7,2024-02-27 19:38:00,47.35
790,1671,6,10,2024-01-14 18:27:00,19.99
791,723,6,2,2024-02-27 11:56:00,11.69
792,1048,5,10,2024-02-22 15:38:00,51.33
793,1322,9,6,2024-02-20 06:07:00,19.0
794,661,7,3,2024-02-15 13:04:00,20.76
795,762,6,3,2024-02-10 09:00:00,25.93
796,23,6,4,2024-02-29 16:57:00,21.63
797,136,7,5,2024-03-18 12:33:00,20.87
798,1149,5,10,2024-03-26 08:36:00,54.63
799,864,7,6,2024-02-10 12:12:00,12.48
800,1012,8,1,2024-02-05 19:07:00,16.2
801,351,10,6,2024-03-16 18:15:00,38.82
802,584,1,10,2024-01-01 20:18:00,16.55
803,1981,7,1,2024-03-09 22:02:00,26.87
804,34,2,8,2024-01-13 19:46:00,25.05
805,650,6,7,2024-01-11 16:31:00,40.62
806,806,5,8,2024-03-04 09:53:00,28.7
807,1266,2,1,2024-01-29 07:52:00,10.52
808,216,6,7,2024-01-29 11:05:00,19.56
809,1848,6,9,2024-01-01 07:16:00,54.17
810,89,2,1,2024-02-08 08:16:00,26.47
811,1255,7,5,2024-03-30 11:59:00,16.89
812,944,2,3,2024-02-10 10:48:00,39.21
813,1742,7,8,2024-03-26 09:33:00,36.38
814,1184,8,5,2024-02-11 21:14:00,14.59
815,1570,5,2,2024-02-15 13:42:00,42.36
816,1753,4,2,2024-01-10 21:03:00,20.62
817,1374,4,8,2024-02-19 12:31:00,15.23
818,428,10,9,2024-03-06 16:48:00,57.22
819,1452,8,3,2024-03-05 09:58:00,16.5
820,1878,6,7,2024-02-27 22:12:00,49.0
821,385,2,5,2024-02-24 11:43:00,25.36
822,1782,10,2,2024-01-19 20:56:00,15.36
823,226,4,1,2024-02-28 11:17:00,11.43
824,1356,9,8,2024-02-15 14:07:00,56.35
825,173,6,7,2024-01-28 10:25:00,35.11
826,1041,6,1,2024-02-26 14:23:00,14.89
827,1329,7,4,2024-02-07 12:25:00,18.83
828,566,9,10,2024-03-04 22:27:00,15.46
829,103,4,2,2024-01-29 09:03:00,54.75
830,1179,5,4,2024-01-09 09:17:00,21.32
831,1271,7,2,2024-01-29 14:31:00,20.29
832,1610,4,6,2024-03-22 15:45:00,39.82
833,1503,1,2,2024-01-24 22:58:00,45.02
834,977,5,4,2024-01-22 16:43:00,13.47
835,384,6,8,2024-01-19 06:42:00,33.73
836,685,1,3,2024-02-03 08:10:00,43.96
837,1748,1,10,2024-02-15 21:37:00,10.05
838,1789,4,8,2024-01-15 07:52:00,10.87
839,1393,5,4,2024-03-08 22:10:00,47.75
840,1588,2,5,2024-02-12 20:31:00,46.74
841,1118,5,8,2024-02-02 17:29:00,10.68
842,723,5,6,2024-03-07 21:07:00,23.5
843,1064,1,3,2024-02-22 13:42:00,59.7
844,732,8,1,2024-02-01 19:23:00,20.32
845,183,4,7,2024-03-22 09:17:00,53.86
846,1391,9,8,2024-03-08 11:16:00,55.52
847,715,6,7,2024-03-16 19:17:00,25.47
848,85,10,9,2024-03-30 16:53:00,40.62
849,888,8,10,2024-02-14 15:07:00,58.47
850,1022,3,8,2024-03-28 10:33:00,58.33
851,1278,9,3,2024-02-08 21:18:00,13.23
852,604,1,8,2024-01-06 12:18:00,51.27
853,253,1,8,2024-02-09 06:27:00,27.61
854,1709,1,5,2024-01-18 17:56:00,24.16
855,1760,9,3,2024-01-12 14:09:00,59.8
856,403,7,10,2024-01-11 15:14:00,11.61
857,1911,6,4,2024-03-27 18:27:00,29.96
858,1852,2,5,2024-02-08 15:11:00,38.2
859,1391,6,10,2024-01-18 12:16:00,16.78
860,1136,4,5,2024-02-09 08:19:00,38.33
861,1287,8,9,2024-01-24 18:50:00,53.8
862,895,2,3,2024-03-08 20:44:00,25.66
863,1915,6,8,2024-02-15 19:29:00,31.03
864,841,8,1,2024-03-12 06:49:00,31.05
865,1548,3,10,2024-02-08 13:37:00,35.61
866,261,10,9,2024-03-13 15:03:00,47.77
867,805,3,7,2024-03-26 06:29:00,50.37
868,1792,9,8,2024-01-07 08:03:00,23.51
869,1331,2,6,2024-03-17 09:52:00,24.53
870,987,6,1,2024-01-16 22:47:00,45.85
871,1437,4,9,2024-01-19 21:08:00,21.18
872,1384,3,5,2024-03-21 15:46:00,59.46
873,14,8,10,2024-03-29 12:07:00,13.36
874,314,10,2,2024-03-07 09:15:00,20.21
875,971,1,9,2024-02-26 18:03:00,56.3
876,615,7,8,2024-01-24 13:53:00,52.39
877,534,10,8,2024-03-25 09:27:00,17.31
878,45,3,4,2024-01-22 22:47:00,44.98
879,411,8,5,2024-02-07 09:37:00,34.65
880,1368,5,7,2024-02-19 09:29:00,30.84
881,871,3,1,2024-02-06 20:07:00,38.21
882,23,10,5,2024-01-05 20:02:00,55.41
883,727,3,8,2024-02-28 14:00:00,59.09
884,733,9,4,2024-02-14 22:24:00,35.65
885,358,3,6,2024-03-24 16:29:00,45.76
886,1612,3,5,2024-03-25 15:59:00,29.7
887,1877,8,7,2024-03-01 11:36:00,45.43
888,1039,9,5,2024-01-17 16:37:00,57.76
889,713,10,7,2024-01-09 07:01:00,52.6
890,326,4,2,2024-03-26 09:31:00,56.71
891,976,6,4,2024-01-31 09:57:00,54.04
892,1492,7,2,2024-01-08 14:07:00,11.87
893,1536,2,8,2024-02-17 06:59:00,18.7
894,221,8,7,2024-01-18 12:12:00,22.62
895,897,5,4,2024-01-26 11:27:00,50.69
896,1657,4,2,2024-03-15 06:40:00,57.99
897,198,4,1,2024-01-18 06:23:00,48.72
898,1164,9,2,2024-02-13 11:43:00,46.5
899,1866,9,8,2024-01-25 12:36:00,51.38
900,1026,6,10,2024-03-12 10:51:00,13.36
901,876,7,2,2024-03-13 08:08:00,49.12
902,611,2,8,2024-01-30 07:38:00,37.03
903,47,4,5,2024-02-02 18:45:00,27.9
904,1787,3,5,2024-01-10 13:54:00,35.89
905,1252,9,5,2024-02-21 07:34:00,44.88
906,228,10,8,2024-02-03 06:02:00,26.9
907,535,4,6,2024-01-08 10:13:00,37.35
908,1503,6,1,2024-01-31 21:04:00,50.28
909,1155,10,1,2024-02-14 08:26:00,39.91
910,1255,2,9,2024-03-02 10:17:00,46.17
911,214,1,8,2024-03-05 13:41:00,27.51
912,979,5,4,2024-01-03 07:01:00,48.68
913,1662,4,9,2024-03-18 18:43:00,44.18
914,38,9,8,2024-01-07 18:49:00,28.86
915,257,7,9,2024-01-18 09:28:00,15.9
916,1261,6,4,2024-02-13 19:58:00,12.9
917,476,2,10,2024-01-02 13:26:00,47.37
918,1820,9,10,2024-01-06 06:55:00,45.99
919,1665,1,2,2024-01-08 10:28:00,19.03
920,90,6,10,2024-03-24 13:18:00,16.49
921,815,8,2,2024-03-25 08:04:00,22.51
922,1114,4,8,2024-03-31 17:57:00,55.76
923,452,8,5,2024-02-16 15:55:00,42.68
924,1079,5,6,2024-03-30 22:06:00,12.7
925,1845,7,10,2024-03-03 14:05:00,20.18
926,281,9,4,2024-02-09 12:07:00,28.62
927,1672,3,1,2024-01-31 20:41:00,48.21
928,1952,2,1,2024-03-04 07:17:00,23.9
929,787,5,2,2024-01-08 14:54:00,40.49
930,1015,1,7,2024-02-19 20:02:00,21.22
931,777,3,7,2024-03-09 07:42:00,25.26
932,1110,6,1,2024-03-18 16:59:00,51.41
933,538,10,4,2024-01-04 16:46:00,51.46
934,889,7,1,2024-01-14 18:46:00,56.62
935,589,9,8,2024-02-24 22:16:00,18.13
936,781,8,4,2024-01-17 06:17:00,49.98
937,1948,5,2,2024-02-01 15:21:00,38.55
938,80,10,5,2024-02-16 14:42:00,22.53
939,1338,10,1,2024-01-16 15:36:00,43.04
940,1713,5,3,2024-02-26 20:01:00,32.0
941,956,1,6,2024-03-02 12:26:00,12.93
942,1923,2,5,2024-03-19 16:04:00,32.02
943,529,5,8,2024-01-17 13:40:00,18.72
944,1785,10,1,2024-01-30 09:41:00,11.93
945,1402,9,8,2024-03-15 16:02:00,37.67
946,467,1,5,2024-02-02 06:43:00,52.25
947,1740,6,9,2024-01-06 13:22:00,15.46
948,1039,8,2,2024-03-06 08:15:00,20.2
949,1169,6,7,2024-01-10 19:56:00,24.15
950,51,6,10,2024-02-16 16:26:00,54.87
951,768,8,5,2024-03-20 06:10:00,28.42
952,596,3,10,2024-01-04 09:38:00,20.57
953,642,9,10,2024-02-14 12:24:00,51.54
954,67,3,7,2024-03-24 08:04:00,57.93
955,460,10,9,2024-03-14 19:34:00,46.65
956,1736,9,1,2024-03-18 21:42:00,36.22
957,904,6,5,2024-01-25 15:58:00,22.2
958,498,6,4,2024-02-28 16:47:00,58.62
959,1420,4,8,2024-02-22 17:05:00,27.6
960,1036,2,6,2024-03-24 21:38:00,21.52
961,1611,7,4,2024-03-13 10:59:00,36.88
962,1591,7,10,2024-03-26 10:38:00,23.01
963,588,6,2,2024-01-11 19:26:00,35.25
964,304,10,8,2024-03-21 12:57:00,19.0
965,930,1,3,2024-01-16 19:16:00,48.28
966,1457,8,2,2024-01-17 07:53:00,31.57
967,1414,3,2,2024-01-17 22:55:00,36.47
968,795,7,6,2024-01-17 18:44:00,37.85
969,1459,5,2,2024-02-13 16:37:00,40.44
970,221,1,2,2024-02-15 20:58:00,30.44
971,922,7,5,2024-03-02 10:46:00,19.17
972,1569,10,9,2024-01-11 10:57:00,10.39
973,1215,6,8,2024-02-18 16:28:00,18.84
974,1480,10,5,2024-01-13 13:19:00,34.66
975,99,10,9,2024-03-08 22:54:00,56.4
976,585,6,7,2024-02-10 11:09:00,12.1
977,1936,4,7,2024-03-07 14:36:00,53.98
978,644,2,6,2024-02-06 11:07:00,24.39
979,997,8,4,2024-01-22 15:58:00,22.97
980,1242,2,4,2024-03-26 14:09:00,14.8
981,1131,9,3,2024-01-04 07:57:00,36.99
982,1637,4,1,2024-03-03 06:23:00,20.16
983,1929,10,7,2024-02-26 22:08:00,51.55
984,605,2,8,2024-02-25 21:16:00,14.34
985,281,5,2,2024-02-15 08:47:00,49.67
986,1490,2,6,2024-01-21 22:21:00,23.81
987,1292,9,2,2024-03-31 16:57:00,56.24
988,888,2,9,2024-02-10 12:53:00,37.91
989,1716,1,4,2024-01-18 18:55:00,57.16
990,1380,4,5,2024-03-01 10:31:00,50.69
991,1503,8,5,2024-01-17 12:40:00,53.79
992,1948,9,4,2024-01-01 19:04:00,34.53
993,1252,4,3,2024-01-05 19:44:00,23.15
994,779,10,4,2024-03-22 17:30:00,36.52
995,1955,3,5,2024-01-30 15:42:00,34.25
996,1632,7,10,2024-02-15 21:18:00,14.83
997,231,5,7,2024-02-27 16:15:00,43.12
998,238,3,8,2024-02-10 09:22:00,44.85
999,1444,3,8,2024-03-03 19:43:00,21.74
1000,596,5,9,2024-01-28 19:03:00,38.11
1001,662,5,6,2024-02-22 18:51:00,32.1
1002,817,5,1,2024-02-04 21:46:00,20.95
1003,1304,1,5,2024-02-27 19:14:00,38.63
1004,342,9,4,2024-03-21 09:39:00,40.54
1005,265,10,9,2024-01-03 06:51:00,28.96
1006,1599,6,9,2024-01-09 07:33:00,20.52
1007,1097,4,3,2024-03-09 18:55:00,45.89
1008,595,3,6,2024-02-12 19:13:00,37.65
1009,510,1,9,2024-01-14 22:25:00,49.57
1010,87,3,5,2024-02-08 06:14:00,41.58
1011,1410,4,1,2024-02-04 09:52:00,49.2
1012,1343,7,3,2024-02-04 08:04:00,13.69
1013,1479,7,1,2024-01-02 10:06:00,46.79
1014,1624,7,4,2024-03-18 15:50:00,26.19
1015,1050,1,5,2024-02-05 20:12:00,14.98
1016,1986,10,8,2024-02-18 15:27:00,14.65
1017,1981,7,9,2024-02-05 21:18:00,55.38
1018,1093,9,4,2024-02-18 06:31:00,46.38
1019,1949,6,9,2024-01-14 20:14:00,38.89
1020,51,7,4,2024-02-27 17:30:00,38.16
1021,1317,5,6,2024-01-19 08:06:00,38.04
1022,426,8,10,2024-02-01 08:09:00,30.16
1023,1717,8,9,2024-03-13 13:03:00,48.37
1024,517,7,5,2024-02-13 10:02:00,26.07
1025,1158,10,7,2024-01-01 14:44:00,20.46
1026,1152,8,9,2024-03-04 16:41:00,21.79
1027,945,8,9,2024-03-12 08:58:00,15.25
1028,1433,2,7,2024-01-17 06:10:00,36.0
1029,249,3,4,2024-02-26 09:02:00,54.28
1030,1015,3,9,2024-03-03 10:47:00,53.71
1031,857,7,1,2024-02-07 09:27:00,59.79
1032,1475,5,9,2024-02-11 17:36:00,42.51
1033,290,5,9,2024-03-28 12:51:00,40.7
1034,1464,6,9,2024-03-18 14:30:00,33.14
1035,1918,6,3,2024-01-22 22:45:00,51.47
1036,21,6,7,2024-01-23 10:30:00,13.35
1037,12,5,4,2024-01-26 09:34:00,32.93
1038,194,1,10,2024-02-29 11:04:00,27.52
1039,1146,4,6,2024-03-21 06:59:00,19.63
1040,583,7,10,2024-02-09 17:39:00,48.35
1041,1914,5,9,2024-03-10 12:04:00,39.63
1042,211,4,5,2024-01-23 14:36:00,15.12
1043,1633,9,10,2024-03-23 18:21:00,38.78
1044,1748,10,5,2024-03-19 21:13:00,18.4
1045,1605,4,2,2024-03-19 10:09:00,18.24
1046,1792,1,6,2024-01-10 07:08:00,35.59
1047,901,7,8,2024-02-11 15:32:00,48.0
1048,494,9,7,2024-02-18 18:45:00,33.72
1049,639,9,6,2024-03-08 08:56:00,40.27
1050,439,3,5,2024-01-19 19:35:00,32.08
1051,1424,5,2,2024-03-12 19:41:00,27.41
1052,52,6,8,2024-03-26 17:46:00,31.2
1053,1264,9,4,2024-02-18 17:11:00,56.66
1054,22,4,8,2024-02-16 22:12:00,10.28
1055,636,6,2,2024-02-17 14:32:00,56.08
1056,1243,5,1,2024-03-23 14:41:00,33.94
1057,90,5,1,2024-03-14 06:55:00,45.9
1058,965,10,8,2024-03-03 11:30:00,47.5
1059,1327,9,2,2024-01-05 17:01:00,40.65
1060,1461,3,2,2024-02-23 09:03:00,32.17
1061,1456,1,6,2024-01-13 14:54:00,19.71
1062,1258,1,6,2024-03-27 16:57:00,45.47
1063,1855,10,6,2024-03-07 06:42:00,30.16
1064,1716,1,2,2024-01-25 22:09:00,46.45
1065,172,3,8,2024-01-06 14:38:00,19.93
1066,1036,7,3,2024-03-22 06:19:00,23.69
1067,719,2,6,2024-02-29 08:36:00,56.51
1068,181,2,3,2024-01-12 11:20:00,39.56
1069,1978,1,3,2024-01-02 12:40:00,28.73
1070,167,4,5,2024-03-28 12:47:00,47.79
1071,272,5,1,2024-02-18 15:11:00,23.95
1072,1158,6,7,2024-01-29 12:17:00,54.18
1073,363,5,8,2024-02-03 08:31:00,27.76
1074,745,6,9,2024-02-27 11:02:00,57.48
1075,1199,7,3,2024-03-09 12:44:00,31.69
1076,1324,5,4,2024-02-13 22:35:00,51.49
1077,1627,5,2,2024-03-06 12:16:00,20.91
1078,535,1,2,2024-03-07 11:30:00,16.99
1079,1202,6,10,2024-02-18 07:20:00,45.06
1080,1290,6,1,2024-01-21 19:30:00,26.74
1081,1327,2,3,2024-02-15 15:10:00,33.34
1082,382,1,8,2024-03-19 20:37:00,38.8
1083,891,7,8,2024-02-01 14:46:00,28.66
1084,692,8,7,2024-02-08 07:59:00,53.87
1085,1563,9,2,2024-02-23 19:49:00,23.47
1086,1183,7,10,2024-01-04 11:32:00,18.32
1087,616,10,9,2024-01-26 10:08:00,43.17
1088,1615,1,2,2024-02-09 10:51:00,27.31
1089,811,3,8,2024-01-01 10:12:00,54.15
